"No.","Time","Source","Destination","Protocol","Length","Info"
"4634","23.988977","192.168.29.45","192.168.29.1","TCP","54","37141  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4635","23.989073","192.168.29.45","192.168.29.1","TCP","56","37141  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4636]"
"4636","23.989115","192.168.29.45","192.168.29.1","DNS","87","Standard query 0x4d18 HTTPS play.google.com"
"4637","23.991827","142.250.206.131","192.168.29.45","QUIC","200","Protected Payload (KP0)"
"4638","24.001736","192.168.29.1","192.168.29.45","TCP","54","53  >  37140 [ACK] Seq=1 Ack=36 Win=29248 Len=0"
"4639","24.010082","192.168.29.45","142.250.183.202","QUIC","74","Protected Payload (KP0), DCID=f6c96484898c45ef"
"4640","24.010141","142.250.194.65","192.168.29.45","QUIC","271","Protected Payload (KP0)"
"4641","24.010481","192.168.29.45","142.250.194.65","QUIC","79","Protected Payload (KP0), DCID=e924c5c9e20a70e7"
"4642","24.011012","192.168.29.45","142.250.194.65","QUIC","82","Protected Payload (KP0), DCID=e924c5c9e20a70e7"
"4643","24.011186","192.168.29.1","192.168.29.45","TCP","55","53  >  37140 [PSH, ACK] Seq=1 Ack=36 Win=29248 Len=1 [TCP PDU reassembled in 4647]"
"4644","24.011804","192.168.29.1","192.168.29.45","TCP","54","[TCP Keep-Alive] 53  >  37140 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"4645","24.011834","192.168.29.45","192.168.29.1","TCP","54","37140  >  53 [ACK] Seq=36 Ack=2 Win=65280 Len=0"
"4646","24.011902","142.250.194.65","192.168.29.45","QUIC","63","Protected Payload (KP0)"
"4647","24.014124","192.168.29.1","192.168.29.45","DNS","104","Standard query response 0x0aab A play.google.com A 142.250.77.110"
"4648","24.014241","192.168.29.45","192.168.29.1","TCP","54","37140  >  53 [ACK] Seq=36 Ack=52 Win=65280 Len=0"
"4649","24.014371","192.168.29.45","192.168.29.1","TCP","54","37140  >  53 [FIN, ACK] Seq=36 Ack=52 Win=65280 Len=0"
"4650","24.016843","192.168.29.1","192.168.29.45","TCP","54","53  >  37140 [FIN, ACK] Seq=52 Ack=37 Win=29248 Len=0"
"4651","24.016915","192.168.29.45","192.168.29.1","TCP","54","37140  >  53 [ACK] Seq=37 Ack=53 Win=65280 Len=0"
"4652","24.019654","142.250.183.202","192.168.29.45","QUIC","113","Protected Payload (KP0)"
"4653","24.020041","192.168.29.45","142.250.206.131","QUIC","78","Protected Payload (KP0), DCID=e6c0cd75e47927ce"
"4654","24.020899","142.250.183.202","192.168.29.45","QUIC","64","Protected Payload (KP0)"
"4655","24.021122","192.168.29.45","142.250.183.202","QUIC","77","Protected Payload (KP0), DCID=f6c96484898c45ef"
"4656","24.021293","192.168.29.45","192.168.29.1","TCP","54","37141  >  53 [FIN, ACK] Seq=36 Ack=1 Win=65280 Len=0"
"4657","24.023024","192.168.29.45","142.250.77.110","QUIC","1292","Initial, DCID=14e8f1d5cd159f9b, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, PING, PING, PING, CRYPTO, CRYPTO, PING, PADDING"
"4658","24.023145","192.168.29.45","142.250.77.110","QUIC","1292","Initial, DCID=14e8f1d5cd159f9b, PKN: 2, CRYPTO, PING, PING, CRYPTO, PADDING, PING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO"
"4659","24.023348","192.168.29.1","192.168.29.45","TCP","54","53  >  37141 [ACK] Seq=1 Ack=36 Win=29248 Len=0"
"4660","24.024095","192.168.29.45","192.168.29.90","TCP","216","35744  >  8009 [PSH, ACK] Seq=551 Ack=551 Win=254 Len=162 [TCP PDU reassembled in 5519]"
"4661","24.030266","192.168.29.45","142.250.183.202","QUIC","1288","Protected Payload (KP0), DCID=f6c96484898c45ef"
"4662","24.030372","192.168.29.45","142.250.183.202","QUIC","217","Protected Payload (KP0), DCID=f6c96484898c45ef"
"4663","24.031956","192.168.29.90","192.168.29.45","TCP","247","8009  >  35744 [PSH, ACK] Seq=551 Ack=713 Win=1597 Len=193 [TCP PDU reassembled in 5520]"
"4664","24.033630","142.250.206.147","192.168.29.45","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"4665","24.045837","192.168.29.45","142.250.194.65","QUIC","76","Protected Payload (KP0), DCID=e924c5c9e20a70e7"
"4666","24.046035","142.250.206.147","192.168.29.45","TCP","1466","443  >  37139 [PSH, ACK] Seq=1413 Ack=1823 Win=268032 Len=1412 [TCP PDU reassembled in 4676]"
"4667","24.046098","192.168.29.45","142.250.206.147","TCP","54","37139  >  443 [ACK] Seq=1823 Ack=2825 Win=65280 Len=0"
"4668","24.049681","142.250.194.65","192.168.29.45","QUIC","70","Protected Payload (KP0)"
"4669","24.050915","192.168.29.1","192.168.29.45","TCP","55","53  >  37141 [PSH, ACK] Seq=1 Ack=37 Win=29248 Len=1 [TCP PDU reassembled in 4671]"
"4670","24.050998","192.168.29.45","192.168.29.1","TCP","54","37141  >  53 [RST, ACK] Seq=37 Ack=2 Win=0 Len=0"
"4671","24.051087","192.168.29.1","192.168.29.45","DNS","138","Standard query response 0x4d18 HTTPS play.google.com SOA ns1.google.com"
"4672","24.054326","192.168.29.45","192.168.29.1","TCP","66","37142  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4673","24.054621","192.168.29.45","192.168.29.1","TCP","66","37143  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4674","24.055974","142.250.206.147","192.168.29.45","TCP","1466","443  >  37139 [ACK] Seq=2825 Ack=1823 Win=268032 Len=1412 [TCP PDU reassembled in 4676]"
"4675","24.056479","142.250.183.202","192.168.29.45","QUIC","70","Protected Payload (KP0)"
"4676","24.064015","142.250.206.147","192.168.29.45","TLSv1.3","481","Application Data"
"4677","24.064097","192.168.29.45","142.250.206.147","TCP","54","37139  >  443 [ACK] Seq=1823 Ack=4664 Win=65280 Len=0"
"4678","24.064949","192.168.29.45","142.250.206.147","TLSv1.3","128","Change Cipher Spec, Application Data"
"4679","24.065217","192.168.29.45","142.250.206.147","TLSv1.3","146","Application Data"
"4680","24.065509","192.168.29.45","142.250.206.147","TLSv1.3","451","Application Data"
"4681","24.076731","192.168.29.45","192.168.29.90","TCP","54","35744  >  8009 [ACK] Seq=713 Ack=744 Win=253 Len=0"
"4682","24.076831","192.168.29.45","142.250.194.65","QUIC","74","Protected Payload (KP0), DCID=e924c5c9e20a70e7"
"4683","24.082127","192.168.29.1","192.168.29.45","TCP","54","53  >  37141 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"4684","24.082598","142.250.183.202","192.168.29.45","QUIC","67","Protected Payload (KP0)"
"4685","24.082830","192.168.29.45","142.250.183.202","QUIC","73","Protected Payload (KP0), DCID=f6c96484898c45ef"
"4686","24.083526","142.250.206.131","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"4687","24.086837","192.168.29.1","192.168.29.45","TCP","66","53  >  37142 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"4688","24.086935","192.168.29.45","192.168.29.1","TCP","54","37142  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4689","24.087081","192.168.29.45","192.168.29.1","TCP","56","37142  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4690]"
"4690","24.087134","192.168.29.45","192.168.29.1","DNS","91","Standard query 0xa074 A accounts.google.com"
"4691","24.087506","192.168.29.1","192.168.29.45","TCP","66","53  >  37143 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"4692","24.087566","192.168.29.45","192.168.29.1","TCP","54","37143  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4693","24.087652","192.168.29.45","192.168.29.1","TCP","56","37143  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4694]"
"4694","24.087689","192.168.29.45","192.168.29.1","DNS","91","Standard query 0x4c53 HTTPS accounts.google.com"
"4695","24.103758","142.250.206.147","192.168.29.45","TCP","54","443  >  37139 [ACK] Seq=4664 Ack=2386 Win=267776 Len=0"
"4696","24.112525","192.168.29.1","192.168.29.45","TCP","54","53  >  37142 [ACK] Seq=1 Ack=40 Win=29248 Len=0"
"4697","24.123393","192.168.29.1","192.168.29.45","TCP","54","53  >  37143 [ACK] Seq=1 Ack=40 Win=29248 Len=0"
"4698","24.125204","192.168.29.45","142.250.77.110","TCP","66","37144  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4699","24.127139","192.168.29.1","192.168.29.45","TCP","55","53  >  37142 [PSH, ACK] Seq=1 Ack=40 Win=29248 Len=1 [TCP PDU reassembled in 4703]"
"4700","24.136897","192.168.29.1","192.168.29.45","TCP","54","[TCP Keep-Alive] 53  >  37142 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"4701","24.136935","192.168.29.45","192.168.29.1","TCP","54","37142  >  53 [ACK] Seq=40 Ack=2 Win=65280 Len=0"
"4702","24.138353","192.168.29.1","192.168.29.45","TCP","55","53  >  37143 [PSH, ACK] Seq=1 Ack=40 Win=29248 Len=1 [TCP PDU reassembled in 4715]"
"4703","24.138960","192.168.29.1","192.168.29.45","DNS","108","Standard query response 0xa074 A accounts.google.com A 142.251.10.84"
"4704","24.139002","192.168.29.45","192.168.29.1","TCP","54","37142  >  53 [ACK] Seq=40 Ack=56 Win=65280 Len=0"
"4705","24.139134","192.168.29.45","192.168.29.1","TCP","54","37142  >  53 [FIN, ACK] Seq=40 Ack=56 Win=65280 Len=0"
"4706","24.142090","192.168.29.1","192.168.29.45","TCP","54","53  >  37142 [FIN, ACK] Seq=56 Ack=41 Win=29248 Len=0"
"4707","24.142204","192.168.29.45","192.168.29.1","TCP","54","37142  >  53 [ACK] Seq=41 Ack=57 Win=65280 Len=0"
"4708","24.142962","142.250.77.110","192.168.29.45","QUIC","82","Initial, SCID=f4e8f1d5cd159f9b, PKN: 1, ACK"
"4709","24.145548","142.250.77.110","192.168.29.45","QUIC","1292","Initial, SCID=f4e8f1d5cd159f9b, PKN: 2, ACK, PADDING"
"4710","24.146628","142.250.77.110","192.168.29.45","QUIC","1292","Initial, SCID=f4e8f1d5cd159f9b, PKN: 3, CRYPTO, PADDING"
"4711","24.148290","142.250.77.110","192.168.29.45","QUIC","1292","Initial, SCID=f4e8f1d5cd159f9b, PKN: 4, CRYPTO, PADDING"
"4712","24.148986","192.168.29.45","142.250.77.110","QUIC","1292","Initial, DCID=f4e8f1d5cd159f9b, PKN: 3, ACK, PADDING"
"4713","24.159621","192.168.29.1","192.168.29.45","TCP","54","[TCP Keep-Alive] 53  >  37143 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"4714","24.159675","192.168.29.45","192.168.29.1","TCP","54","37143  >  53 [ACK] Seq=40 Ack=2 Win=65280 Len=0"
"4715","24.161917","192.168.29.1","192.168.29.45","DNS","142","Standard query response 0x4c53 HTTPS accounts.google.com SOA ns1.google.com"
"4716","24.161989","192.168.29.45","192.168.29.1","TCP","54","37143  >  53 [ACK] Seq=40 Ack=90 Win=65280 Len=0"
"4717","24.162347","142.250.77.110","192.168.29.45","QUIC","1292","Handshake, SCID=f4e8f1d5cd159f9b"
"4718","24.163159","192.168.29.45","192.168.29.1","TCP","54","37143  >  53 [FIN, ACK] Seq=40 Ack=90 Win=65280 Len=0"
"4719","24.164272","192.168.29.45","142.251.10.84","QUIC","1292","Initial, DCID=8efa23e8a603100e, PKN: 1, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PING, PADDING, PING, CRYPTO, CRYPTO, PING, PADDING, PING, PING"
"4720","24.164297","142.250.77.110","192.168.29.45","QUIC","1292","Handshake, SCID=f4e8f1d5cd159f9b"
"4721","24.164373","192.168.29.45","142.251.10.84","QUIC","1292","Initial, DCID=8efa23e8a603100e, PKN: 2, CRYPTO"
"4722","24.164422","192.168.29.45","142.251.10.84","QUIC","1292","Initial, DCID=8efa23e8a603100e, PKN: 3, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING"
"4723","24.164832","192.168.29.45","142.251.10.84","QUIC","118","0-RTT, DCID=8efa23e8a603100e"
"4724","24.165682","192.168.29.45","142.250.77.110","QUIC","81","Handshake, DCID=f4e8f1d5cd159f9b"
"4725","24.165799","192.168.29.1","192.168.29.45","TCP","54","53  >  37143 [FIN, ACK] Seq=90 Ack=41 Win=29248 Len=0"
"4726","24.165872","192.168.29.45","192.168.29.1","TCP","54","37143  >  53 [ACK] Seq=41 Ack=91 Win=65280 Len=0"
"4727","24.166189","192.168.29.45","142.251.10.84","QUIC","1288","0-RTT, DCID=8efa23e8a603100e"
"4728","24.166242","192.168.29.45","142.251.10.84","QUIC","1292","0-RTT, DCID=8efa23e8a603100e"
"4729","24.166287","192.168.29.45","142.251.10.84","QUIC","1292","0-RTT, DCID=8efa23e8a603100e"
"4730","24.166353","192.168.29.45","142.251.10.84","QUIC","813","0-RTT, DCID=8efa23e8a603100e"
"4731","24.166391","192.168.29.45","142.251.10.84","QUIC","132","0-RTT, DCID=8efa23e8a603100e"
"4732","24.169946","142.250.183.202","192.168.29.45","QUIC","205","Protected Payload (KP0)"
"4733","24.171559","142.250.183.202","192.168.29.45","QUIC","291","Protected Payload (KP0)"
"4734","24.171935","192.168.29.45","142.250.183.202","QUIC","77","Protected Payload (KP0), DCID=f6c96484898c45ef"
"4735","24.172549","142.250.77.110","192.168.29.45","QUIC","665","Protected Payload (KP0)"
"4736","24.173840","192.168.29.45","142.250.77.110","QUIC","209","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4737","24.174292","192.168.29.45","142.250.77.110","QUIC","1288","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4738","24.174357","192.168.29.45","142.250.77.110","QUIC","1288","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4739","24.174391","192.168.29.45","142.250.77.110","QUIC","152","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4740","24.174667","192.168.29.45","142.250.77.110","QUIC","850","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4741","24.181877","142.250.206.147","192.168.29.45","TLSv1.3","116","Application Data"
"4742","24.182164","192.168.29.45","142.250.206.147","TLSv1.3","85","Application Data"
"4743","24.182451","142.250.206.147","192.168.29.45","TLSv1.3","85","Application Data"
"4744","24.216936","192.168.29.45","192.168.29.1","TCP","66","37145  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4745","24.217300","192.168.29.45","192.168.29.1","TCP","66","37146  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4746","24.220589","142.250.206.147","192.168.29.45","TCP","54","443  >  37139 [ACK] Seq=4757 Ack=2417 Win=267776 Len=0"
"4747","24.221358","142.250.183.202","192.168.29.45","QUIC","67","Protected Payload (KP0)"
"4748","24.231294","192.168.29.45","142.250.77.234","QUIC","71","Protected Payload (KP0), DCID=fc2eaf483c9b9b6c"
"4749","24.233689","192.168.29.45","142.250.206.147","TCP","54","37139  >  443 [ACK] Seq=2417 Ack=4757 Win=65280 Len=0"
"4750","24.235261","192.168.29.45","142.251.43.164","QUIC","1292","Protected Payload (KP0), DCID=e7b5c53de1974fcf"
"4751","24.235377","192.168.29.45","142.251.43.164","QUIC","1292","Protected Payload (KP0), DCID=e7b5c53de1974fcf"
"4752","24.235578","192.168.29.45","142.251.43.164","QUIC","1258","Protected Payload (KP0), DCID=e7b5c53de1974fcf"
"4753","24.241913","192.168.29.45","142.251.43.164","QUIC","214","Protected Payload (KP0), DCID=e7b5c53de1974fcf"
"4754","24.249653","192.168.29.45","142.251.43.164","QUIC","228","Protected Payload (KP0), DCID=e7b5c53de1974fcf"
"4755","24.250298","192.168.29.45","192.168.29.1","TCP","66","37147  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4756","24.250590","192.168.29.45","192.168.29.1","TCP","66","37148  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4757","24.258133","142.251.10.84","192.168.29.45","QUIC","82","Initial, SCID=eefa23e8a603100e, PKN: 1, ACK"
"4758","24.268098","142.251.10.84","192.168.29.45","QUIC","82","Initial, SCID=eefa23e8a603100e, PKN: 2, ACK"
"4759","24.281582","142.251.10.84","192.168.29.45","QUIC","1292","Initial, SCID=eefa23e8a603100e, PKN: 3, ACK, PADDING"
"4760","24.282200","142.251.10.84","192.168.29.45","QUIC","1292","Initial, SCID=eefa23e8a603100e, PKN: 4, ACK, PADDING"
"4761","24.282674","142.251.10.84","192.168.29.45","QUIC","1292","Initial, SCID=eefa23e8a603100e, PKN: 5, CRYPTO, PADDING"
"4762","24.282773","142.251.10.84","192.168.29.45","QUIC","336","Protected Payload (KP0)"
"4763","24.282942","142.251.10.84","192.168.29.45","QUIC","994","Protected Payload (KP0)"
"4764","24.283610","192.168.29.45","142.251.10.84","QUIC","120","Handshake, DCID=eefa23e8a603100e"
"4765","24.283878","192.168.29.45","142.251.10.84","QUIC","73","Protected Payload (KP0), DCID=eefa23e8a603100e"
"4766","24.286122","142.251.43.164","192.168.29.45","QUIC","78","Protected Payload (KP0)"
"4767","24.293291","142.250.77.234","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"4768","24.299020","142.250.77.110","192.168.29.45","TCP","66","443  >  37144 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"4769","24.299133","192.168.29.45","142.250.77.110","TCP","54","37144  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4770","24.299254","142.251.43.164","192.168.29.45","QUIC","75","Protected Payload (KP0)"
"4771","24.299271","192.168.29.45","142.251.43.164","QUIC","75","Protected Payload (KP0), DCID=e7b5c53de1974fcf"
"4772","24.299891","192.168.29.45","142.250.77.110","TLSv1.3","1875","Client Hello (SNI=play.google.com)"
"4773","24.304536","142.251.10.84","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"4774","24.304652","192.168.29.1","192.168.29.45","TCP","66","53  >  37145 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"4775","24.304733","192.168.29.45","192.168.29.1","TCP","54","37145  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4776","24.304868","192.168.29.45","192.168.29.1","TCP","56","37145  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4777]"
"4777","24.304911","192.168.29.45","192.168.29.1","DNS","86","Standard query 0x21ea A ogs.google.com"
"4778","24.305885","192.168.29.1","192.168.29.45","TCP","66","53  >  37146 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"4779","24.305970","192.168.29.45","192.168.29.1","TCP","54","37146  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4780","24.306101","192.168.29.45","192.168.29.1","TCP","56","37146  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4781]"
"4781","24.306140","192.168.29.45","192.168.29.1","DNS","86","Standard query 0x2e7e HTTPS ogs.google.com"
"4782","24.307507","192.168.29.1","192.168.29.45","TCP","66","53  >  37147 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"4783","24.307642","192.168.29.45","192.168.29.1","TCP","54","37147  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4784","24.307809","192.168.29.45","192.168.29.1","TCP","56","37147  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4785]"
"4785","24.307852","192.168.29.45","192.168.29.1","DNS","86","Standard query 0xd8dc A ogs.google.com"
"4786","24.310792","192.168.29.45","142.251.43.164","QUIC","75","Protected Payload (KP0), DCID=e7b5c53de1974fcf"
"4787","24.321054","142.250.77.110","192.168.29.45","QUIC","665","Protected Payload (KP0)"
"4788","24.321344","192.168.29.45","142.250.77.110","QUIC","211","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4789","24.321640","192.168.29.1","192.168.29.45","TCP","66","53  >  37148 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"4790","24.321719","192.168.29.45","192.168.29.1","TCP","54","37148  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4791","24.321835","192.168.29.45","192.168.29.1","TCP","56","37148  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4792]"
"4792","24.321878","192.168.29.45","192.168.29.1","DNS","86","Standard query 0x6568 HTTPS ogs.google.com"
"4793","24.332914","142.251.10.84","192.168.29.45","QUIC","65","Protected Payload (KP0)"
"4794","24.334268","192.168.29.1","192.168.29.45","TCP","54","53  >  37145 [ACK] Seq=1 Ack=35 Win=29248 Len=0"
"4795","24.341861","142.250.77.110","192.168.29.45","QUIC","70","Protected Payload (KP0)"
"4796","24.342189","192.168.29.45","142.250.77.110","QUIC","77","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4797","24.342456","142.250.77.110","192.168.29.45","QUIC","67","Protected Payload (KP0)"
"4798","24.344523","192.168.29.1","192.168.29.45","TCP","54","53  >  37146 [ACK] Seq=1 Ack=35 Win=29248 Len=0"
"4799","24.347948","192.168.29.1","192.168.29.45","TCP","55","53  >  37145 [PSH, ACK] Seq=1 Ack=35 Win=29248 Len=1 [TCP PDU reassembled in 4832]"
"4800","24.353236","142.251.10.84","192.168.29.45","QUIC","168","Protected Payload (KP0)"
"4801","24.356099","142.250.206.147","192.168.29.45","TLSv1.3","378","Application Data"
"4802","24.356648","192.168.29.45","142.250.206.147","TLSv1.3","93","Application Data"
"4803","24.357276","192.168.29.1","192.168.29.45","TCP","54","53  >  37147 [ACK] Seq=1 Ack=35 Win=29248 Len=0"
"4804","24.360303","192.168.29.45","142.250.206.147","TLSv1.3","1284","Application Data"
"4805","24.361583","142.250.77.110","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"4806","24.361898","192.168.29.45","142.250.77.110","QUIC","75","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4807","24.362842","142.251.43.164","192.168.29.45","QUIC","284","Protected Payload (KP0)"
"4808","24.364246","142.251.10.84","192.168.29.45","QUIC","72","Protected Payload (KP0)"
"4809","24.364347","142.251.43.164","192.168.29.45","QUIC","65","Protected Payload (KP0)"
"4810","24.364458","142.250.77.110","192.168.29.45","QUIC","162","Protected Payload (KP0)"
"4811","24.364486","192.168.29.45","142.251.10.84","QUIC","73","Protected Payload (KP0), DCID=eefa23e8a603100e"
"4812","24.364776","192.168.29.45","142.250.77.110","QUIC","75","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4813","24.366093","142.250.77.110","192.168.29.45","QUIC","673","Protected Payload (KP0)"
"4814","24.366296","192.168.29.45","142.250.77.110","QUIC","76","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4815","24.368145","142.251.43.164","192.168.29.45","QUIC","260","Protected Payload (KP0)"
"4816","24.369716","142.251.43.164","192.168.29.45","QUIC","65","Protected Payload (KP0)"
"4817","24.371776","142.251.43.164","192.168.29.45","QUIC","259","Protected Payload (KP0)"
"4818","24.372284","142.251.43.164","192.168.29.45","QUIC","65","Protected Payload (KP0)"
"4819","24.372788","192.168.29.45","142.251.43.164","QUIC","87","Protected Payload (KP0), DCID=e7b5c53de1974fcf"
"4820","24.375942","142.250.77.110","192.168.29.45","QUIC","163","Protected Payload (KP0)"
"4821","24.376380","192.168.29.45","142.250.77.110","QUIC","76","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4822","24.377088","142.251.10.84","192.168.29.45","QUIC","1288","Protected Payload (KP0)"
"4823","24.378477","142.251.10.84","192.168.29.45","QUIC","1086","Protected Payload (KP0)"
"4824","24.378603","142.251.10.84","192.168.29.45","QUIC","254","Protected Payload (KP0)"
"4825","24.379317","192.168.29.45","142.251.10.84","QUIC","77","Protected Payload (KP0), DCID=eefa23e8a603100e"
"4826","24.380547","192.168.29.1","192.168.29.45","TCP","55","53  >  37146 [PSH, ACK] Seq=1 Ack=35 Win=29248 Len=1 [TCP PDU reassembled in 4857]"
"4827","24.382151","142.250.77.110","192.168.29.45","QUIC","64","Protected Payload (KP0)"
"4828","24.385948","142.250.77.110","192.168.29.45","QUIC","65","Protected Payload (KP0)"
"4829","24.386237","192.168.29.45","142.250.77.110","QUIC","76","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4830","24.388799","192.168.29.45","192.168.29.1","TCP","54","37145  >  53 [ACK] Seq=35 Ack=2 Win=65280 Len=0"
"4831","24.388799","192.168.29.1","192.168.29.45","TCP","55","53  >  37147 [PSH, ACK] Seq=1 Ack=35 Win=29248 Len=1 [TCP PDU reassembled in 4874]"
"4832","24.391134","192.168.29.1","192.168.29.45","DNS","124","Standard query response 0x21ea A ogs.google.com CNAME www3.l.google.com A 142.250.207.174"
"4833","24.391853","192.168.29.45","192.168.29.1","TCP","54","37145  >  53 [FIN, ACK] Seq=35 Ack=72 Win=65280 Len=0"
"4834","24.393485","192.168.29.1","192.168.29.45","TCP","54","53  >  37145 [FIN, ACK] Seq=72 Ack=36 Win=29248 Len=0"
"4835","24.393558","192.168.29.45","192.168.29.1","TCP","54","37145  >  53 [ACK] Seq=36 Ack=73 Win=65280 Len=0"
"4836","24.394303","142.250.206.147","192.168.29.45","TCP","54","443  >  37139 [ACK] Seq=5081 Ack=2456 Win=267776 Len=0"
"4837","24.396107","142.250.77.110","192.168.29.45","QUIC","69","Protected Payload (KP0)"
"4838","24.396349","192.168.29.45","142.250.77.110","QUIC","74","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4839","24.399288","142.250.77.110","192.168.29.45","QUIC","602","Protected Payload (KP0)"
"4840","24.401544","142.250.206.147","192.168.29.45","TCP","54","443  >  37139 [ACK] Seq=5081 Ack=3686 Win=266752 Len=0"
"4841","24.402180","142.250.77.110","192.168.29.45","QUIC","195","Protected Payload (KP0)"
"4842","24.402458","192.168.29.45","142.250.77.110","QUIC","77","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4843","24.408790","192.168.29.1","192.168.29.45","TCP","54","53  >  37145 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"4844","24.408845","192.168.29.45","192.168.29.1","TCP","54","[TCP ZeroWindow] 37145  >  53 [ACK] Seq=36 Ack=73 Win=0 Len=0"
"4845","24.411574","142.250.77.110","192.168.29.45","QUIC","385","Protected Payload (KP0)"
"4846","24.411956","192.168.29.45","142.251.10.84","QUIC","74","Protected Payload (KP0), DCID=eefa23e8a603100e"
"4847","24.412598","192.168.29.1","192.168.29.45","TCP","54","53  >  37145 [RST] Seq=73 Win=0 Len=0"
"4848","24.413172","142.250.77.110","192.168.29.45","QUIC","219","Protected Payload (KP0)"
"4849","24.413842","192.168.29.45","142.250.77.110","QUIC","77","Protected Payload (KP0), DCID=f4e8f1d5cd159f9b"
"4850","24.419804","192.168.29.1","192.168.29.45","TCP","54","53  >  37148 [ACK] Seq=1 Ack=35 Win=29248 Len=0"
