"No.","Time","Source","Destination","Protocol","Length","Info"
"4541","19.390962","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4542","19.391341","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4543","19.391738","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4544","19.391983","192.168.29.45","162.159.153.247","QUIC","87","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4545","19.392237","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4546","19.393183","162.159.153.247","192.168.29.45","QUIC","847","Protected Payload (KP0)"
"4547","19.394852","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4548","19.395535","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4549","19.395885","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4550","19.396275","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4551","19.396717","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4552","19.397180","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4553","19.397678","192.168.29.45","162.159.153.247","QUIC","87","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4554","19.397809","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4555","19.398560","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4556","19.398924","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4557","19.399424","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4558","19.399795","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4559","19.400190","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4560","19.400602","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4561","19.400924","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4562","19.402796","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4563","19.402796","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4564","19.402796","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4565","19.403077","192.168.29.45","162.159.153.247","QUIC","87","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4566","19.403081","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4567","19.403801","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4568","19.403925","162.159.153.247","192.168.29.45","QUIC","449","Protected Payload (KP0)"
"4569","19.404097","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4570","19.404572","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4571","19.404997","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4572","19.405478","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4573","19.405933","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4574","19.406359","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4575","19.406705","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4576","19.407126","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4577","19.407588","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4578","19.408044","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4579","19.408364","192.168.29.45","162.159.153.247","QUIC","87","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4580","19.408627","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4581","19.408942","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4582","19.409577","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4583","19.409953","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4584","19.410443","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4585","19.410692","192.168.29.45","162.159.153.247","QUIC","87","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4586","19.410794","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4587","19.411522","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4588","19.411964","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4589","19.412428","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4590","19.412764","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4591","19.413115","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4592","19.413473","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4593","19.413952","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4594","19.414249","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4595","19.414667","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4596","19.414868","192.168.29.45","162.159.153.247","QUIC","87","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4597","19.415107","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4598","19.415765","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4599","19.416108","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4600","19.416579","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4601","19.417003","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4602","19.417532","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4603","19.417961","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4604","19.418557","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4605","19.419117","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4606","19.419710","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4607","19.420004","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4608","19.420092","192.168.29.45","162.159.153.247","QUIC","87","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4609","19.420454","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4610","19.421172","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4611","19.421601","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4612","19.421715","162.159.153.247","192.168.29.45","QUIC","165","Protected Payload (KP0)"
"4613","19.421900","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4614","19.422298","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4615","19.422707","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4616","19.423126","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4617","19.423463","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4618","19.423596","192.168.29.45","192.168.29.1","TCP","66","13645  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4619","19.423930","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4620","19.424373","192.168.29.45","192.168.29.1","TCP","66","13646  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4621","19.424550","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4622","19.424908","192.168.29.45","162.159.153.247","QUIC","87","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4623","19.425322","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4624","19.426042","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4625","19.426357","162.159.153.247","192.168.29.45","QUIC","642","Protected Payload (KP0)"
"4626","19.426524","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4627","19.426834","192.168.29.1","192.168.29.45","TCP","66","53  >  13645 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"4628","19.426967","192.168.29.45","192.168.29.1","TCP","54","13645  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4629","19.427078","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4630","19.427204","192.168.29.45","192.168.29.1","TCP","56","13645  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4631]"
"4631","19.427298","192.168.29.45","192.168.29.1","DNS","103","Standard query 0xb769 A content-autofill.googleapis.com"
"4632","19.428046","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4633","19.428515","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4634","19.428912","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4635","19.429014","192.168.29.1","192.168.29.45","TCP","66","53  >  13646 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"4636","19.429122","192.168.29.45","192.168.29.1","TCP","54","13646  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4637","19.429216","192.168.29.45","162.159.153.247","QUIC","92","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4638","19.429437","192.168.29.45","192.168.29.1","TCP","56","13646  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4640]"
"4639","19.429552","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4640","19.429571","192.168.29.45","192.168.29.1","DNS","103","Standard query 0x56e0 HTTPS content-autofill.googleapis.com"
"4641","19.429885","162.159.153.247","192.168.29.45","QUIC","770","Protected Payload (KP0)"
"4642","19.429984","162.159.153.247","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"4643","19.430087","142.250.182.163","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"4644","19.430789","142.250.182.163","192.168.29.45","QUIC","67","Protected Payload (KP0)"
"4645","19.440364","192.168.29.1","192.168.29.45","TCP","54","53  >  13645 [ACK] Seq=1 Ack=52 Win=29248 Len=0"
"4646","19.447750","162.159.153.247","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"4647","19.448115","192.168.29.45","162.159.153.247","QUIC","86","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4648","19.449083","192.168.29.1","192.168.29.45","TCP","54","53  >  13645 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"4649","19.457969","192.168.29.1","192.168.29.45","TCP","54","53  >  13646 [ACK] Seq=1 Ack=52 Win=29248 Len=0"
"4650","19.465504","192.168.29.1","192.168.29.45","TCP","54","53  >  13646 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"4651","19.474920","192.168.29.1","192.168.29.45","TCP","55","53  >  13645 [PSH, ACK] Seq=1 Ack=52 Win=29248 Len=1 [TCP PDU reassembled in 4654]"
"4652","19.496793","192.168.29.1","192.168.29.45","TCP","55","53  >  13646 [PSH, ACK] Seq=1 Ack=52 Win=29248 Len=1 [TCP PDU reassembled in 4659]"
"4653","19.528318","192.168.29.45","192.168.29.1","TCP","54","13645  >  53 [ACK] Seq=52 Ack=2 Win=65280 Len=0"
"4654","19.530164","192.168.29.1","192.168.29.45","DNS","360","Standard query response 0xb769 A content-autofill.googleapis.com A 142.250.206.138 A 142.250.194.10 A 142.250.194.42 A 142.250.194.74 A 142.250.194.106 A 142.250.194.138 A 142.250.194.170 A 142.250.194.202 A 142.250.194.234 A 142.250.195.10 A 142.250.207.202 A 142.250.207.234 A 172.217.166.10 A 172.217.167.202 A 142.250.76.74 A 142.250.206.106"
"4655","19.537030","192.168.29.45","192.168.29.1","TCP","54","13645  >  53 [FIN, ACK] Seq=52 Ack=308 Win=65024 Len=0"
"4656","19.539752","192.168.29.1","192.168.29.45","TCP","54","53  >  13645 [FIN, ACK] Seq=308 Ack=53 Win=29248 Len=0"
"4657","19.539834","192.168.29.45","192.168.29.1","TCP","54","13645  >  53 [ACK] Seq=53 Ack=309 Win=65024 Len=0"
"4658","19.544617","192.168.29.45","192.168.29.1","TCP","54","13646  >  53 [ACK] Seq=52 Ack=2 Win=65280 Len=0"
"4659","19.546123","192.168.29.1","192.168.29.45","DNS","161","Standard query response 0x56e0 HTTPS content-autofill.googleapis.com SOA ns1.google.com"
"4660","19.547436","192.168.29.45","192.168.29.1","TCP","54","13646  >  53 [FIN, ACK] Seq=52 Ack=109 Win=65280 Len=0"
"4661","19.548440","192.168.29.45","142.250.206.138","TCP","66","13647  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4662","19.549987","192.168.29.1","192.168.29.45","TCP","54","53  >  13646 [FIN, ACK] Seq=109 Ack=53 Win=29248 Len=0"
"4663","19.550067","192.168.29.45","192.168.29.1","TCP","54","13646  >  53 [ACK] Seq=53 Ack=110 Win=65280 Len=0"
"4664","19.594489","142.250.206.138","192.168.29.45","TCP","66","443  >  13647 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"4665","19.594620","192.168.29.45","142.250.206.138","TCP","54","13647  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4666","19.595637","192.168.29.45","142.250.206.138","TLSv1.3","1859","Client Hello (SNI=content-autofill.googleapis.com)"
"4667","19.640285","142.250.206.138","192.168.29.45","TCP","54","443  >  13647 [ACK] Seq=1 Ack=1413 Win=268288 Len=0"
"4668","19.640704","142.250.206.138","192.168.29.45","TCP","54","443  >  13647 [ACK] Seq=1 Ack=1806 Win=268032 Len=0"
"4669","19.650025","142.250.206.138","192.168.29.45","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"4670","19.658265","142.250.206.138","192.168.29.45","TCP","1466","443  >  13647 [PSH, ACK] Seq=1413 Ack=1806 Win=268032 Len=1412 [TCP PDU reassembled in 4675]"
"4671","19.658352","192.168.29.45","142.250.206.138","TCP","54","13647  >  443 [ACK] Seq=1806 Ack=2825 Win=65280 Len=0"
"4672","19.665006","142.250.206.138","192.168.29.45","TCP","1466","443  >  13647 [ACK] Seq=2825 Ack=1806 Win=268032 Len=1412 [TCP PDU reassembled in 4675]"
"4673","19.672615","142.250.206.138","192.168.29.45","TCP","1466","443  >  13647 [PSH, ACK] Seq=4237 Ack=1806 Win=268032 Len=1412 [TCP PDU reassembled in 4675]"
"4674","19.672698","192.168.29.45","142.250.206.138","TCP","54","13647  >  443 [ACK] Seq=1806 Ack=5649 Win=65280 Len=0"
"4675","19.680269","142.250.206.138","192.168.29.45","TLSv1.3","168","Application Data"
"4676","19.684165","192.168.29.45","142.250.206.138","TLSv1.3","128","Change Cipher Spec, Application Data"
"4677","19.684641","192.168.29.45","142.250.206.138","TLSv1.3","146","Application Data"
"4678","19.684936","192.168.29.45","142.250.206.138","TLSv1.3","528","Application Data"
"4679","19.729086","142.250.206.138","192.168.29.45","TLSv1.3","1046","Application Data, Application Data"
"4680","19.729579","192.168.29.45","142.250.206.138","TLSv1.3","85","Application Data"
"4681","19.729781","142.250.206.138","192.168.29.45","TLSv1.3","85","Application Data"
"4682","19.734168","142.250.206.138","192.168.29.45","TCP","54","443  >  13647 [ACK] Seq=6786 Ack=2446 Win=267776 Len=0"
"4683","19.758602","192.168.29.45","104.16.174.226","QUIC","427","Protected Payload (KP0), DCID=015893c0e8d367f8675a36c0f3d364eea632b70d"
"4684","19.774318","142.250.206.138","192.168.29.45","TCP","54","443  >  13647 [ACK] Seq=6786 Ack=2477 Win=267776 Len=0"
"4685","19.776593","192.168.29.45","142.250.206.138","TCP","54","13647  >  443 [ACK] Seq=2477 Ack=6786 Win=64256 Len=0"
"4686","19.794080","104.16.174.226","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"4687","19.809305","104.16.174.226","192.168.29.45","QUIC","721","Protected Payload (KP0)"
"4688","19.838268","192.168.29.45","104.16.174.226","QUIC","86","Protected Payload (KP0), DCID=015893c0e8d367f8675a36c0f3d364eea632b70d"
"4689","19.849472","142.250.206.138","192.168.29.45","TLSv1.3","347","Application Data"
"4690","19.850001","142.250.206.138","192.168.29.45","TLSv1.3","121","Application Data"
"4691","19.850064","192.168.29.45","142.250.206.138","TCP","54","13647  >  443 [ACK] Seq=2477 Ack=7146 Win=65280 Len=0"
"4692","19.850187","142.250.206.138","192.168.29.45","TLSv1.3","93","Application Data"
"4693","19.850974","192.168.29.45","142.250.206.138","TLSv1.3","93","Application Data"
"4694","19.893960","142.250.206.138","192.168.29.45","TCP","54","443  >  13647 [ACK] Seq=7185 Ack=2516 Win=267776 Len=0"
"4695","20.521722","192.168.29.45","192.168.29.1","TCP","66","13649  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4696","20.522802","192.168.29.45","192.168.29.1","TCP","66","13650  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4697","20.526331","192.168.29.1","192.168.29.45","TCP","66","53  >  13649 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"4698","20.526465","192.168.29.45","192.168.29.1","TCP","54","13649  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4699","20.526782","192.168.29.45","192.168.29.1","TCP","56","13649  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4700]"
"4700","20.526885","192.168.29.45","192.168.29.1","DNS","102","Standard query 0x44d1 A config.extension.grammarly.com"
"4701","20.527084","192.168.29.1","192.168.29.45","TCP","66","53  >  13650 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"4702","20.527195","192.168.29.45","192.168.29.1","TCP","54","13650  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4703","20.527371","192.168.29.45","192.168.29.1","TCP","56","13650  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4704]"
"4704","20.527451","192.168.29.45","192.168.29.1","DNS","102","Standard query 0xc6f3 HTTPS config.extension.grammarly.com"
"4705","20.539161","192.168.29.1","192.168.29.45","TCP","54","53  >  13649 [ACK] Seq=1 Ack=51 Win=29248 Len=0"
"4706","20.549805","192.168.29.1","192.168.29.45","TCP","54","53  >  13650 [ACK] Seq=1 Ack=51 Win=29248 Len=0"
"4707","20.552899","192.168.29.1","192.168.29.45","TCP","55","53  >  13649 [PSH, ACK] Seq=1 Ack=51 Win=29248 Len=1 [TCP PDU reassembled in 4710]"
"4708","20.557969","192.168.29.1","192.168.29.45","TCP","54","[TCP Keep-Alive] 53  >  13649 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"4709","20.558029","192.168.29.45","192.168.29.1","TCP","54","13649  >  53 [ACK] Seq=51 Ack=2 Win=65280 Len=0"
"4710","20.560228","192.168.29.1","192.168.29.45","DNS","210","Standard query response 0x44d1 A config.extension.grammarly.com CNAME d27xxe7juh1us6.cloudfront.net A 108.157.238.99 A 108.157.238.114 A 108.157.238.123 A 108.157.238.7"
"4711","20.560311","192.168.29.45","192.168.29.1","TCP","54","13649  >  53 [ACK] Seq=51 Ack=158 Win=65280 Len=0"
"4712","20.560694","192.168.29.45","192.168.29.1","TCP","54","13649  >  53 [FIN, ACK] Seq=51 Ack=158 Win=65280 Len=0"
"4713","20.562418","192.168.29.1","192.168.29.45","TCP","54","53  >  13649 [FIN, ACK] Seq=158 Ack=52 Win=29248 Len=0"
"4714","20.562502","192.168.29.45","192.168.29.1","TCP","54","13649  >  53 [ACK] Seq=52 Ack=159 Win=65280 Len=0"
"4715","20.566846","192.168.29.1","192.168.29.45","TCP","55","53  >  13650 [PSH, ACK] Seq=1 Ack=51 Win=29248 Len=1 [TCP PDU reassembled in 4718]"
"4716","20.570262","192.168.29.1","192.168.29.45","TCP","54","[TCP Keep-Alive] 53  >  13650 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"4717","20.570303","192.168.29.45","192.168.29.1","TCP","54","13650  >  53 [ACK] Seq=51 Ack=2 Win=65280 Len=0"
"4718","20.571724","192.168.29.1","192.168.29.45","DNS","223","Standard query response 0xc6f3 HTTPS config.extension.grammarly.com CNAME d27xxe7juh1us6.cloudfront.net SOA ns-79.awsdns-09.com"
"4719","20.571805","192.168.29.45","192.168.29.1","TCP","54","13650  >  53 [ACK] Seq=51 Ack=171 Win=65280 Len=0"
"4720","20.572360","192.168.29.45","192.168.29.1","TCP","54","13650  >  53 [FIN, ACK] Seq=51 Ack=171 Win=65280 Len=0"
"4721","20.574524","192.168.29.45","108.157.238.99","TCP","66","13651  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4722","20.575301","192.168.29.1","192.168.29.45","TCP","54","53  >  13650 [FIN, ACK] Seq=171 Ack=52 Win=29248 Len=0"
"4723","20.575379","192.168.29.45","192.168.29.1","TCP","54","13650  >  53 [ACK] Seq=52 Ack=172 Win=65280 Len=0"
"4724","20.594790","108.157.238.99","192.168.29.45","TCP","66","443  >  13651 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=512"
"4725","20.594924","192.168.29.45","108.157.238.99","TCP","54","13651  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4726","20.596049","192.168.29.45","108.157.238.99","TLSv1.3","2011","Client Hello (SNI=config.extension.grammarly.com)"
"4727","20.614379","108.157.238.99","192.168.29.45","TCP","54","443  >  13651 [ACK] Seq=1 Ack=1441 Win=68608 Len=0"
"4728","20.615617","108.157.238.99","192.168.29.45","TCP","54","443  >  13651 [ACK] Seq=1 Ack=1958 Win=71680 Len=0"
"4729","20.623999","108.157.238.99","192.168.29.45","TLSv1.3","288","Server Hello, Change Cipher Spec, Application Data, Application Data"
"4730","20.625217","192.168.29.45","108.157.238.99","TLSv1.3","118","Change Cipher Spec, Application Data"
"4731","20.625666","192.168.29.45","108.157.238.99","TLSv1.3","146","Application Data"
"4732","20.626272","192.168.29.45","108.157.238.99","TLSv1.3","1126","Application Data"
"4733","20.642038","108.157.238.99","192.168.29.45","TCP","54","443  >  13651 [ACK] Seq=235 Ack=2022 Win=71680 Len=0"
"4734","20.642516","108.157.238.99","192.168.29.45","TLSv1.3","233","Application Data"
"4735","20.642654","108.157.238.99","192.168.29.45","TLSv1.3","116","Application Data"
"4736","20.642737","192.168.29.45","108.157.238.99","TCP","54","13651  >  443 [ACK] Seq=3186 Ack=476 Win=65024 Len=0"
"4737","20.643081","192.168.29.45","108.157.238.99","TLSv1.3","85","Application Data"
"4738","20.644368","108.157.238.99","192.168.29.45","TCP","54","443  >  13651 [ACK] Seq=476 Ack=3186 Win=74240 Len=0"
"4739","20.645403","108.157.238.99","192.168.29.45","TLSv1.3","85","Application Data"
"4740","20.645572","108.157.238.99","192.168.29.45","TLSv1.3","419","Application Data"
"4741","20.645621","192.168.29.45","108.157.238.99","TCP","54","13651  >  443 [ACK] Seq=3217 Ack=872 Win=64512 Len=0"
"4742","20.678440","192.168.29.45","162.159.153.247","QUIC","483","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4743","20.680314","192.168.29.45","162.159.153.247","QUIC","508","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4744","20.680950","192.168.29.45","162.159.153.247","QUIC","513","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4745","20.681275","192.168.29.45","162.159.153.247","QUIC","506","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4746","20.682216","192.168.29.45","162.159.153.247","QUIC","487","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4747","20.683125","192.168.29.45","162.159.153.247","QUIC","489","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4748","20.684411","192.168.29.45","162.159.153.247","QUIC","488","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4749","20.684913","192.168.29.45","162.159.153.247","QUIC","489","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4750","20.685206","192.168.29.45","162.159.153.247","QUIC","487","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4751","20.685598","192.168.29.45","162.159.153.247","QUIC","511","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4752","20.686027","192.168.29.45","162.159.153.247","QUIC","505","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4753","20.710773","162.159.153.247","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"4754","20.711447","162.159.153.247","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"4755","20.711447","108.157.238.99","192.168.29.45","TCP","54","443  >  13651 [ACK] Seq=872 Ack=3217 Win=74240 Len=0"
"4756","20.711742","162.159.153.247","192.168.29.45","QUIC","1220","Protected Payload (KP0)"
"4757","20.712031","162.159.153.247","192.168.29.45","QUIC","1179","Protected Payload (KP0)"
"4758","20.712480","162.159.153.247","192.168.29.45","QUIC","1060","Protected Payload (KP0)"
"4759","20.713072","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4760","20.713693","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4761","20.714885","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4762","20.714885","162.159.153.247","192.168.29.45","QUIC","87","Protected Payload (KP0)"
"4763","20.714885","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4764","20.715569","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4765","20.715693","162.159.153.247","192.168.29.45","QUIC","874","Protected Payload (KP0)"
"4766","20.716257","162.159.153.247","192.168.29.45","QUIC","1114","Protected Payload (KP0)"
"4767","20.716675","192.168.29.45","162.159.153.247","QUIC","86","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4768","20.716690","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4769","20.717428","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4770","20.717881","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4771","20.718236","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4772","20.718245","192.168.29.45","162.159.153.247","QUIC","88","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4773","20.718455","192.168.29.45","162.159.153.247","QUIC","88","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
"4774","20.718563","162.159.153.247","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"4775","20.718700","162.159.153.247","192.168.29.45","QUIC","588","Protected Payload (KP0)"
"4776","20.718725","192.168.29.45","162.159.153.247","QUIC","88","Protected Payload (KP0), DCID=01e98f451654adb5cceb71456d549deeca2785d6"
